areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000042,Milton Keynes,utla,2021-07-05,85_89,2637.0,2468.0,1.0,2517.0,0.0,2468.0,1.0,95.5,93.6,93.6
E06000042,Milton Keynes,utla,2021-07-05,90+,1594.0,1469.0,0.0,1494.0,0.0,1469.0,0.0,93.7,92.2,92.2
E06000042,Milton Keynes,utla,2021-07-04,18_24,23000.0,2956.0,1.0,11740.0,176.0,2956.0,1.0,51.0,12.8,12.8
E06000042,Milton Keynes,utla,2021-07-04,25_29,20763.0,3204.0,4.0,11534.0,76.0,3204.0,4.0,55.5,15.4,15.4
E06000042,Milton Keynes,utla,2021-07-04,30_34,25094.0,4664.0,5.0,15058.0,58.0,4664.0,5.0,60.0,18.6,18.6
E06000042,Milton Keynes,utla,2021-07-04,35_39,26194.0,6942.0,22.0,17579.0,40.0,6942.0,22.0,67.1,26.5,26.5
E06000042,Milton Keynes,utla,2021-07-04,40_44,25223.0,11494.0,240.0,18543.0,21.0,11494.0,240.0,73.5,45.6,45.6
E06000042,Milton Keynes,utla,2021-07-04,45_49,22233.0,12989.0,256.0,17610.0,16.0,12989.0,256.0,79.2,58.4,58.4
E06000042,Milton Keynes,utla,2021-07-04,50_54,20906.0,16323.0,11.0,17589.0,10.0,16323.0,11.0,84.1,78.1,78.1
E06000042,Milton Keynes,utla,2021-07-04,55_59,18383.0,15090.0,5.0,15968.0,2.0,15090.0,5.0,86.9,82.1,82.1
E06000042,Milton Keynes,utla,2021-07-04,60_64,15469.0,13155.0,1.0,13783.0,2.0,13155.0,1.0,89.1,85.0,85.0
E06000042,Milton Keynes,utla,2021-07-04,65_69,12830.0,11443.0,0.0,11705.0,2.0,11443.0,0.0,91.2,89.2,89.2
E06000042,Milton Keynes,utla,2021-07-04,70_74,11525.0,10680.0,0.0,10845.0,0.0,10680.0,0.0,94.1,92.7,92.7
E06000042,Milton Keynes,utla,2021-07-04,75_79,7410.0,6922.0,0.0,7004.0,0.0,6922.0,0.0,94.5,93.4,93.4
E06000042,Milton Keynes,utla,2021-07-04,80_84,4710.0,4394.0,0.0,4457.0,0.0,4394.0,0.0,94.6,93.3,93.3
E06000042,Milton Keynes,utla,2021-07-04,85_89,2637.0,2467.0,0.0,2517.0,0.0,2467.0,0.0,95.5,93.5,93.5
E06000042,Milton Keynes,utla,2021-07-04,90+,1594.0,1469.0,0.0,1494.0,0.0,1469.0,0.0,93.7,92.2,92.2
E06000042,Milton Keynes,utla,2021-07-03,18_24,23000.0,2955.0,22.0,11564.0,136.0,2955.0,22.0,50.3,12.8,12.8
E06000042,Milton Keynes,utla,2021-07-03,25_29,20763.0,3200.0,50.0,11458.0,57.0,3200.0,50.0,55.2,15.4,15.4
E06000042,Milton Keynes,utla,2021-07-03,30_34,25094.0,4659.0,206.0,15000.0,30.0,4659.0,206.0,59.8,18.6,18.6
E06000042,Milton Keynes,utla,2021-07-03,35_39,26194.0,6920.0,551.0,17539.0,19.0,6920.0,551.0,67.0,26.4,26.4
E06000042,Milton Keynes,utla,2021-07-03,40_44,25223.0,11254.0,746.0,18522.0,16.0,11254.0,746.0,73.4,44.6,44.6
E06000042,Milton Keynes,utla,2021-07-03,45_49,22233.0,12733.0,704.0,17594.0,13.0,12733.0,704.0,79.1,57.3,57.3
E06000042,Milton Keynes,utla,2021-07-03,50_54,20906.0,16312.0,68.0,17579.0,6.0,16312.0,68.0,84.1,78.0,78.0
E06000042,Milton Keynes,utla,2021-07-03,55_59,18383.0,15085.0,101.0,15966.0,1.0,15085.0,101.0,86.8,82.1,82.1
E06000042,Milton Keynes,utla,2021-07-03,60_64,15469.0,13154.0,23.0,13781.0,3.0,13154.0,23.0,89.1,85.0,85.0
E06000042,Milton Keynes,utla,2021-07-03,65_69,12830.0,11443.0,8.0,11703.0,1.0,11443.0,8.0,91.2,89.2,89.2
E06000042,Milton Keynes,utla,2021-07-03,70_74,11525.0,10680.0,2.0,10845.0,0.0,10680.0,2.0,94.1,92.7,92.7
E06000042,Milton Keynes,utla,2021-07-03,75_79,7410.0,6922.0,2.0,7004.0,0.0,6922.0,2.0,94.5,93.4,93.4
E06000042,Milton Keynes,utla,2021-07-03,80_84,4710.0,4394.0,3.0,4457.0,0.0,4394.0,3.0,94.6,93.3,93.3
E06000042,Milton Keynes,utla,2021-07-03,85_89,2637.0,2467.0,1.0,2517.0,0.0,2467.0,1.0,95.5,93.5,93.5
E06000042,Milton Keynes,utla,2021-07-03,90+,1594.0,1469.0,1.0,1494.0,0.0,1469.0,1.0,93.7,92.2,92.2
E06000042,Milton Keynes,utla,2021-07-02,18_24,23000.0,2933.0,5.0,11428.0,193.0,2933.0,5.0,49.7,12.8,12.8
E06000042,Milton Keynes,utla,2021-07-02,25_29,20763.0,3150.0,5.0,11401.0,113.0,3150.0,5.0,54.9,15.2,15.2
E06000042,Milton Keynes,utla,2021-07-02,30_34,25094.0,4453.0,11.0,14970.0,47.0,4453.0,11.0,59.7,17.8,17.8
E06000042,Milton Keynes,utla,2021-07-02,35_39,26194.0,6369.0,32.0,17520.0,54.0,6369.0,32.0,66.9,24.3,24.3
E06000042,Milton Keynes,utla,2021-07-02,40_44,25223.0,10508.0,315.0,18506.0,27.0,10508.0,315.0,73.4,41.7,41.7
E06000042,Milton Keynes,utla,2021-07-02,45_49,22233.0,12029.0,265.0,17581.0,23.0,12029.0,265.0,79.1,54.1,54.1
E06000042,Milton Keynes,utla,2021-07-02,50_54,20906.0,16244.0,19.0,17573.0,11.0,16244.0,19.0,84.1,77.7,77.7
E06000042,Milton Keynes,utla,2021-07-02,55_59,18383.0,14984.0,13.0,15965.0,8.0,14984.0,13.0,86.8,81.5,81.5
E06000042,Milton Keynes,utla,2021-07-02,60_64,15469.0,13131.0,6.0,13778.0,1.0,13131.0,6.0,89.1,84.9,84.9
E06000042,Milton Keynes,utla,2021-07-02,65_69,12830.0,11435.0,3.0,11702.0,1.0,11435.0,3.0,91.2,89.1,89.1
E06000042,Milton Keynes,utla,2021-07-02,70_74,11525.0,10678.0,4.0,10845.0,0.0,10678.0,4.0,94.1,92.7,92.7
E06000042,Milton Keynes,utla,2021-07-02,75_79,7410.0,6920.0,0.0,7004.0,2.0,6920.0,0.0,94.5,93.4,93.4
E06000042,Milton Keynes,utla,2021-07-02,80_84,4710.0,4391.0,0.0,4457.0,0.0,4391.0,0.0,94.6,93.2,93.2
E06000042,Milton Keynes,utla,2021-07-02,85_89,2637.0,2466.0,0.0,2517.0,0.0,2466.0,0.0,95.5,93.5,93.5
E06000042,Milton Keynes,utla,2021-07-02,90+,1594.0,1468.0,1.0,1494.0,0.0,1468.0,1.0,93.7,92.1,92.1
E06000042,Milton Keynes,utla,2021-07-01,18_24,23000.0,2928.0,47.0,11235.0,127.0,2928.0,47.0,48.9,12.7,12.7
E06000042,Milton Keynes,utla,2021-07-01,25_29,20763.0,3145.0,60.0,11288.0,39.0,3145.0,60.0,54.4,15.2,15.2
E06000042,Milton Keynes,utla,2021-07-01,30_34,25094.0,4442.0,136.0,14923.0,31.0,4442.0,136.0,59.5,17.7,17.7
E06000042,Milton Keynes,utla,2021-07-01,35_39,26194.0,6337.0,196.0,17466.0,17.0,6337.0,196.0,66.7,24.2,24.2
E06000042,Milton Keynes,utla,2021-07-01,40_44,25223.0,10193.0,815.0,18479.0,9.0,10193.0,815.0,73.3,40.4,40.4
E06000042,Milton Keynes,utla,2021-07-01,45_49,22233.0,11764.0,687.0,17558.0,7.0,11764.0,687.0,79.0,52.9,52.9
E06000042,Milton Keynes,utla,2021-07-01,50_54,20906.0,16225.0,70.0,17562.0,5.0,16225.0,70.0,84.0,77.6,77.6
E06000042,Milton Keynes,utla,2021-07-01,55_59,18383.0,14971.0,49.0,15957.0,4.0,14971.0,49.0,86.8,81.4,81.4
E06000042,Milton Keynes,utla,2021-07-01,60_64,15469.0,13125.0,20.0,13777.0,0.0,13125.0,20.0,89.1,84.8,84.8
E06000042,Milton Keynes,utla,2021-07-01,65_69,12830.0,11432.0,11.0,11701.0,1.0,11432.0,11.0,91.2,89.1,89.1
E06000042,Milton Keynes,utla,2021-07-01,70_74,11525.0,10674.0,0.0,10845.0,0.0,10674.0,0.0,94.1,92.6,92.6
E06000042,Milton Keynes,utla,2021-07-01,75_79,7410.0,6920.0,1.0,7002.0,0.0,6920.0,1.0,94.5,93.4,93.4
E06000042,Milton Keynes,utla,2021-07-01,80_84,4710.0,4391.0,0.0,4457.0,0.0,4391.0,0.0,94.6,93.2,93.2
E06000042,Milton Keynes,utla,2021-07-01,85_89,2637.0,2466.0,1.0,2517.0,0.0,2466.0,1.0,95.5,93.5,93.5
E06000042,Milton Keynes,utla,2021-07-01,90+,1594.0,1467.0,0.0,1494.0,0.0,1467.0,0.0,93.7,92.0,92.0
E06000042,Milton Keynes,utla,2021-06-30,18_24,23000.0,2881.0,4.0,11108.0,324.0,2881.0,4.0,48.3,12.5,12.5
E06000042,Milton Keynes,utla,2021-06-30,25_29,20763.0,3085.0,7.0,11249.0,84.0,3085.0,7.0,54.2,14.9,14.9
E06000042,Milton Keynes,utla,2021-06-30,30_34,25094.0,4306.0,11.0,14892.0,68.0,4306.0,11.0,59.3,17.2,17.2
E06000042,Milton Keynes,utla,2021-06-30,35_39,26194.0,6141.0,25.0,17449.0,43.0,6141.0,25.0,66.6,23.4,23.4
E06000042,Milton Keynes,utla,2021-06-30,40_44,25223.0,9378.0,160.0,18470.0,17.0,9378.0,160.0,73.2,37.2,37.2
E06000042,Milton Keynes,utla,2021-06-30,45_49,22233.0,11077.0,222.0,17551.0,12.0,11077.0,222.0,78.9,49.8,49.8
E06000042,Milton Keynes,utla,2021-06-30,50_54,20906.0,16155.0,23.0,17557.0,5.0,16155.0,23.0,84.0,77.3,77.3
E06000042,Milton Keynes,utla,2021-06-30,55_59,18383.0,14922.0,19.0,15953.0,5.0,14922.0,19.0,86.8,81.2,81.2
E06000042,Milton Keynes,utla,2021-06-30,60_64,15469.0,13105.0,7.0,13777.0,5.0,13105.0,7.0,89.1,84.7,84.7
E06000042,Milton Keynes,utla,2021-06-30,65_69,12830.0,11421.0,3.0,11700.0,1.0,11421.0,3.0,91.2,89.0,89.0
E06000042,Milton Keynes,utla,2021-06-30,70_74,11525.0,10674.0,1.0,10845.0,1.0,10674.0,1.0,94.1,92.6,92.6
E06000042,Milton Keynes,utla,2021-06-30,75_79,7410.0,6919.0,2.0,7002.0,0.0,6919.0,2.0,94.5,93.4,93.4
E06000042,Milton Keynes,utla,2021-06-30,80_84,4710.0,4391.0,0.0,4457.0,0.0,4391.0,0.0,94.6,93.2,93.2
E06000042,Milton Keynes,utla,2021-06-30,85_89,2637.0,2465.0,2.0,2517.0,0.0,2465.0,2.0,95.5,93.5,93.5
E06000042,Milton Keynes,utla,2021-06-30,90+,1594.0,1467.0,0.0,1494.0,0.0,1467.0,0.0,93.7,92.0,92.0
E06000042,Milton Keynes,utla,2021-06-29,18_24,23000.0,2877.0,3.0,10784.0,326.0,2877.0,3.0,46.9,12.5,12.5
E06000042,Milton Keynes,utla,2021-06-29,25_29,20763.0,3078.0,1.0,11165.0,96.0,3078.0,1.0,53.8,14.8,14.8
E06000042,Milton Keynes,utla,2021-06-29,30_34,25094.0,4295.0,6.0,14824.0,65.0,4295.0,6.0,59.1,17.1,17.1
E06000042,Milton Keynes,utla,2021-06-29,35_39,26194.0,6116.0,9.0,17406.0,37.0,6116.0,9.0,66.5,23.4,23.4
E06000042,Milton Keynes,utla,2021-06-29,40_44,25223.0,9218.0,133.0,18453.0,23.0,9218.0,133.0,73.2,36.5,36.5
E06000042,Milton Keynes,utla,2021-06-29,45_49,22233.0,10855.0,61.0,17539.0,14.0,10855.0,61.0,78.9,48.8,48.8
E06000042,Milton Keynes,utla,2021-06-29,50_54,20906.0,16132.0,17.0,17552.0,13.0,16132.0,17.0,84.0,77.2,77.2
E06000042,Milton Keynes,utla,2021-06-29,55_59,18383.0,14903.0,8.0,15948.0,1.0,14903.0,8.0,86.8,81.1,81.1
E06000042,Milton Keynes,utla,2021-06-29,60_64,15469.0,13098.0,4.0,13772.0,3.0,13098.0,4.0,89.0,84.7,84.7
E06000042,Milton Keynes,utla,2021-06-29,65_69,12830.0,11418.0,4.0,11699.0,0.0,11418.0,4.0,91.2,89.0,89.0
E06000042,Milton Keynes,utla,2021-06-29,70_74,11525.0,10673.0,3.0,10844.0,0.0,10673.0,3.0,94.1,92.6,92.6
E06000042,Milton Keynes,utla,2021-06-29,75_79,7410.0,6917.0,1.0,7002.0,0.0,6917.0,1.0,94.5,93.3,93.3
E06000042,Milton Keynes,utla,2021-06-29,80_84,4710.0,4391.0,0.0,4457.0,0.0,4391.0,0.0,94.6,93.2,93.2
E06000042,Milton Keynes,utla,2021-06-29,85_89,2637.0,2463.0,0.0,2517.0,0.0,2463.0,0.0,95.5,93.4,93.4
E06000042,Milton Keynes,utla,2021-06-29,90+,1594.0,1467.0,0.0,1494.0,0.0,1467.0,0.0,93.7,92.0,92.0
E06000042,Milton Keynes,utla,2021-06-28,18_24,23000.0,2874.0,3.0,10458.0,317.0,2874.0,3.0,45.5,12.5,12.5
E06000042,Milton Keynes,utla,2021-06-28,25_29,20763.0,3077.0,8.0,11069.0,147.0,3077.0,8.0,53.3,14.8,14.8
E06000042,Milton Keynes,utla,2021-06-28,30_34,25094.0,4289.0,13.0,14759.0,63.0,4289.0,13.0,58.8,17.1,17.1
E06000042,Milton Keynes,utla,2021-06-28,35_39,26194.0,6107.0,30.0,17369.0,49.0,6107.0,30.0,66.3,23.3,23.3
E06000042,Milton Keynes,utla,2021-06-28,40_44,25223.0,9085.0,235.0,18430.0,26.0,9085.0,235.0,73.1,36.0,36.0
E06000042,Milton Keynes,utla,2021-06-28,45_49,22233.0,10794.0,116.0,17525.0,19.0,10794.0,116.0,78.8,48.5,48.5
E06000042,Milton Keynes,utla,2021-06-28,50_54,20906.0,16115.0,24.0,17539.0,9.0,16115.0,24.0,83.9,77.1,77.1
E06000042,Milton Keynes,utla,2021-06-28,55_59,18383.0,14895.0,20.0,15947.0,4.0,14895.0,20.0,86.8,81.0,81.0
E06000042,Milton Keynes,utla,2021-06-28,60_64,15469.0,13094.0,7.0,13769.0,1.0,13094.0,7.0,89.0,84.7,84.7
E06000042,Milton Keynes,utla,2021-06-28,65_69,12830.0,11414.0,6.0,11699.0,3.0,11414.0,6.0,91.2,89.0,89.0
E06000042,Milton Keynes,utla,2021-06-28,70_74,11525.0,10670.0,1.0,10844.0,1.0,10670.0,1.0,94.1,92.6,92.6
E06000042,Milton Keynes,utla,2021-06-28,75_79,7410.0,6916.0,1.0,7002.0,0.0,6916.0,1.0,94.5,93.3,93.3
E06000042,Milton Keynes,utla,2021-06-28,80_84,4710.0,4391.0,0.0,4457.0,0.0,4391.0,0.0,94.6,93.2,93.2
E06000042,Milton Keynes,utla,2021-06-28,85_89,2637.0,2463.0,0.0,2517.0,0.0,2463.0,0.0,95.5,93.4,93.4
E06000042,Milton Keynes,utla,2021-06-28,90+,1594.0,1467.0,0.0,1494.0,0.0,1467.0,0.0,93.7,92.0,92.0
E06000042,Milton Keynes,utla,2021-06-27,18_24,23000.0,2871.0,3.0,10141.0,290.0,2871.0,3.0,44.1,12.5,12.5
E06000042,Milton Keynes,utla,2021-06-27,25_29,20763.0,3069.0,2.0,10922.0,91.0,3069.0,2.0,52.6,14.8,14.8
E06000042,Milton Keynes,utla,2021-06-27,30_34,25094.0,4276.0,12.0,14696.0,52.0,4276.0,12.0,58.6,17.0,17.0
E06000042,Milton Keynes,utla,2021-06-27,35_39,26194.0,6077.0,2.0,17320.0,24.0,6077.0,2.0,66.1,23.2,23.2
E06000042,Milton Keynes,utla,2021-06-27,40_44,25223.0,8850.0,57.0,18404.0,13.0,8850.0,57.0,73.0,35.1,35.1
E06000042,Milton Keynes,utla,2021-06-27,45_49,22233.0,10678.0,34.0,17506.0,19.0,10678.0,34.0,78.7,48.0,48.0
E06000042,Milton Keynes,utla,2021-06-27,50_54,20906.0,16091.0,2.0,17530.0,6.0,16091.0,2.0,83.8,77.0,77.0
E06000042,Milton Keynes,utla,2021-06-27,55_59,18383.0,14875.0,6.0,15943.0,1.0,14875.0,6.0,86.7,80.9,80.9
E06000042,Milton Keynes,utla,2021-06-27,60_64,15469.0,13087.0,2.0,13768.0,0.0,13087.0,2.0,89.0,84.6,84.6
E06000042,Milton Keynes,utla,2021-06-27,65_69,12830.0,11408.0,0.0,11696.0,0.0,11408.0,0.0,91.2,88.9,88.9
E06000042,Milton Keynes,utla,2021-06-27,70_74,11525.0,10669.0,0.0,10843.0,1.0,10669.0,0.0,94.1,92.6,92.6
E06000042,Milton Keynes,utla,2021-06-27,75_79,7410.0,6915.0,0.0,7002.0,1.0,6915.0,0.0,94.5,93.3,93.3
E06000042,Milton Keynes,utla,2021-06-27,80_84,4710.0,4391.0,0.0,4457.0,0.0,4391.0,0.0,94.6,93.2,93.2
E06000042,Milton Keynes,utla,2021-06-27,85_89,2637.0,2463.0,0.0,2517.0,1.0,2463.0,0.0,95.5,93.4,93.4
E06000042,Milton Keynes,utla,2021-06-27,90+,1594.0,1467.0,0.0,1494.0,0.0,1467.0,0.0,93.7,92.0,92.0
E06000042,Milton Keynes,utla,2021-06-26,18_24,23000.0,2868.0,22.0,9851.0,452.0,2868.0,22.0,42.8,12.5,12.5
E06000042,Milton Keynes,utla,2021-06-26,25_29,20763.0,3067.0,26.0,10831.0,193.0,3067.0,26.0,52.2,14.8,14.8
E06000042,Milton Keynes,utla,2021-06-26,30_34,25094.0,4264.0,44.0,14644.0,78.0,4264.0,44.0,58.4,17.0,17.0
E06000042,Milton Keynes,utla,2021-06-26,35_39,26194.0,6075.0,398.0,17296.0,53.0,6075.0,398.0,66.0,23.2,23.2
E06000042,Milton Keynes,utla,2021-06-26,40_44,25223.0,8793.0,542.0,18391.0,27.0,8793.0,542.0,72.9,34.9,34.9
E06000042,Milton Keynes,utla,2021-06-26,45_49,22233.0,10644.0,224.0,17487.0,28.0,10644.0,224.0,78.7,47.9,47.9
E06000042,Milton Keynes,utla,2021-06-26,50_54,20906.0,16089.0,40.0,17524.0,7.0,16089.0,40.0,83.8,77.0,77.0
E06000042,Milton Keynes,utla,2021-06-26,55_59,18383.0,14869.0,35.0,15942.0,2.0,14869.0,35.0,86.7,80.9,80.9
E06000042,Milton Keynes,utla,2021-06-26,60_64,15469.0,13085.0,7.0,13768.0,2.0,13085.0,7.0,89.0,84.6,84.6
E06000042,Milton Keynes,utla,2021-06-26,65_69,12830.0,11408.0,3.0,11696.0,2.0,11408.0,3.0,91.2,88.9,88.9
E06000042,Milton Keynes,utla,2021-06-26,70_74,11525.0,10669.0,1.0,10842.0,1.0,10669.0,1.0,94.1,92.6,92.6
E06000042,Milton Keynes,utla,2021-06-26,75_79,7410.0,6915.0,0.0,7001.0,0.0,6915.0,0.0,94.5,93.3,93.3
E06000042,Milton Keynes,utla,2021-06-26,80_84,4710.0,4391.0,1.0,4457.0,0.0,4391.0,1.0,94.6,93.2,93.2
E06000042,Milton Keynes,utla,2021-06-26,85_89,2637.0,2463.0,0.0,2516.0,0.0,2463.0,0.0,95.4,93.4,93.4
E06000042,Milton Keynes,utla,2021-06-26,90+,1594.0,1467.0,0.0,1494.0,0.0,1467.0,0.0,93.7,92.0,92.0
E06000042,Milton Keynes,utla,2021-06-25,18_24,23000.0,2846.0,11.0,9399.0,451.0,2846.0,11.0,40.9,12.4,12.4
E06000042,Milton Keynes,utla,2021-06-25,25_29,20763.0,3041.0,17.0,10638.0,164.0,3041.0,17.0,51.2,14.7,14.7
E06000042,Milton Keynes,utla,2021-06-25,30_34,25094.0,4220.0,45.0,14566.0,76.0,4220.0,45.0,58.0,16.8,16.8
E06000042,Milton Keynes,utla,2021-06-25,35_39,26194.0,5677.0,118.0,17243.0,60.0,5677.0,118.0,65.8,21.7,21.7
E06000042,Milton Keynes,utla,2021-06-25,40_44,25223.0,8251.0,227.0,18364.0,18.0,8251.0,227.0,72.8,32.7,32.7
E06000042,Milton Keynes,utla,2021-06-25,45_49,22233.0,10420.0,328.0,17459.0,21.0,10420.0,328.0,78.5,46.9,46.9
E06000042,Milton Keynes,utla,2021-06-25,50_54,20906.0,16049.0,94.0,17517.0,13.0,16049.0,94.0,83.8,76.8,76.8
E06000042,Milton Keynes,utla,2021-06-25,55_59,18383.0,14834.0,76.0,15940.0,5.0,14834.0,76.0,86.7,80.7,80.7
E06000042,Milton Keynes,utla,2021-06-25,60_64,15469.0,13078.0,24.0,13766.0,3.0,13078.0,24.0,89.0,84.5,84.5
E06000042,Milton Keynes,utla,2021-06-25,65_69,12830.0,11405.0,10.0,11694.0,4.0,11405.0,10.0,91.2,88.9,88.9
E06000042,Milton Keynes,utla,2021-06-25,70_74,11525.0,10668.0,1.0,10841.0,1.0,10668.0,1.0,94.1,92.6,92.6
E06000042,Milton Keynes,utla,2021-06-25,75_79,7410.0,6915.0,3.0,7001.0,1.0,6915.0,3.0,94.5,93.3,93.3
E06000042,Milton Keynes,utla,2021-06-25,80_84,4710.0,4390.0,0.0,4457.0,0.0,4390.0,0.0,94.6,93.2,93.2
E06000042,Milton Keynes,utla,2021-06-25,85_89,2637.0,2463.0,0.0,2516.0,0.0,2463.0,0.0,95.4,93.4,93.4
E06000042,Milton Keynes,utla,2021-06-25,90+,1594.0,1467.0,0.0,1494.0,0.0,1467.0,0.0,93.7,92.0,92.0
E06000042,Milton Keynes,utla,2021-06-24,18_24,23000.0,2835.0,38.0,8948.0,949.0,2835.0,38.0,38.9,12.3,12.3
E06000042,Milton Keynes,utla,2021-06-24,25_29,20763.0,3024.0,56.0,10474.0,364.0,3024.0,56.0,50.5,14.6,14.6
E06000042,Milton Keynes,utla,2021-06-24,30_34,25094.0,4175.0,107.0,14490.0,155.0,4175.0,107.0,57.7,16.6,16.6
E06000042,Milton Keynes,utla,2021-06-24,35_39,26194.0,5559.0,198.0,17183.0,113.0,5559.0,198.0,65.6,21.2,21.2
E06000042,Milton Keynes,utla,2021-06-24,40_44,25223.0,8024.0,153.0,18346.0,42.0,8024.0,153.0,72.7,31.8,31.8
E06000042,Milton Keynes,utla,2021-06-24,45_49,22233.0,10092.0,213.0,17438.0,24.0,10092.0,213.0,78.4,45.4,45.4
E06000042,Milton Keynes,utla,2021-06-24,50_54,20906.0,15955.0,63.0,17504.0,12.0,15955.0,63.0,83.7,76.3,76.3
E06000042,Milton Keynes,utla,2021-06-24,55_59,18383.0,14758.0,41.0,15935.0,9.0,14758.0,41.0,86.7,80.3,80.3
E06000042,Milton Keynes,utla,2021-06-24,60_64,15469.0,13054.0,23.0,13763.0,7.0,13054.0,23.0,89.0,84.4,84.4
E06000042,Milton Keynes,utla,2021-06-24,65_69,12830.0,11395.0,12.0,11690.0,3.0,11395.0,12.0,91.1,88.8,88.8
E06000042,Milton Keynes,utla,2021-06-24,70_74,11525.0,10667.0,2.0,10840.0,0.0,10667.0,2.0,94.1,92.6,92.6
E06000042,Milton Keynes,utla,2021-06-24,75_79,7410.0,6912.0,6.0,7000.0,0.0,6912.0,6.0,94.5,93.3,93.3
E06000042,Milton Keynes,utla,2021-06-24,80_84,4710.0,4390.0,0.0,4457.0,0.0,4390.0,0.0,94.6,93.2,93.2
E06000042,Milton Keynes,utla,2021-06-24,85_89,2637.0,2463.0,2.0,2516.0,0.0,2463.0,2.0,95.4,93.4,93.4
E06000042,Milton Keynes,utla,2021-06-24,90+,1594.0,1467.0,0.0,1494.0,0.0,1467.0,0.0,93.7,92.0,92.0
E06000042,Milton Keynes,utla,2021-06-23,18_24,23000.0,2797.0,7.0,7999.0,616.0,2797.0,7.0,34.8,12.2,12.2
E06000042,Milton Keynes,utla,2021-06-23,25_29,20763.0,2968.0,10.0,10110.0,240.0,2968.0,10.0,48.7,14.3,14.3
E06000042,Milton Keynes,utla,2021-06-23,30_34,25094.0,4068.0,22.0,14335.0,162.0,4068.0,22.0,57.1,16.2,16.2
E06000042,Milton Keynes,utla,2021-06-23,35_39,26194.0,5361.0,31.0,17070.0,112.0,5361.0,31.0,65.2,20.5,20.5
E06000042,Milton Keynes,utla,2021-06-23,40_44,25223.0,7871.0,93.0,18304.0,36.0,7871.0,93.0,72.6,31.2,31.2
E06000042,Milton Keynes,utla,2021-06-23,45_49,22233.0,9879.0,155.0,17414.0,19.0,9879.0,155.0,78.3,44.4,44.4
E06000042,Milton Keynes,utla,2021-06-23,50_54,20906.0,15892.0,39.0,17492.0,10.0,15892.0,39.0,83.7,76.0,76.0
E06000042,Milton Keynes,utla,2021-06-23,55_59,18383.0,14717.0,35.0,15926.0,8.0,14717.0,35.0,86.6,80.1,80.1
E06000042,Milton Keynes,utla,2021-06-23,60_64,15469.0,13031.0,17.0,13756.0,3.0,13031.0,17.0,88.9,84.2,84.2
E06000042,Milton Keynes,utla,2021-06-23,65_69,12830.0,11383.0,8.0,11687.0,1.0,11383.0,8.0,91.1,88.7,88.7
E06000042,Milton Keynes,utla,2021-06-23,70_74,11525.0,10665.0,0.0,10840.0,0.0,10665.0,0.0,94.1,92.5,92.5
E06000042,Milton Keynes,utla,2021-06-23,75_79,7410.0,6906.0,0.0,7000.0,0.0,6906.0,0.0,94.5,93.2,93.2
E06000042,Milton Keynes,utla,2021-06-23,80_84,4710.0,4390.0,0.0,4457.0,1.0,4390.0,0.0,94.6,93.2,93.2
E06000042,Milton Keynes,utla,2021-06-23,85_89,2637.0,2461.0,0.0,2516.0,0.0,2461.0,0.0,95.4,93.3,93.3
E06000042,Milton Keynes,utla,2021-06-23,90+,1594.0,1467.0,0.0,1494.0,0.0,1467.0,0.0,93.7,92.0,92.0
E06000042,Milton Keynes,utla,2021-06-22,18_24,23000.0,2790.0,15.0,7383.0,355.0,2790.0,15.0,32.1,12.1,12.1
E06000042,Milton Keynes,utla,2021-06-22,25_29,20763.0,2958.0,5.0,9870.0,613.0,2958.0,5.0,47.5,14.2,14.2
E06000042,Milton Keynes,utla,2021-06-22,30_34,25094.0,4046.0,21.0,14173.0,135.0,4046.0,21.0,56.5,16.1,16.1
E06000042,Milton Keynes,utla,2021-06-22,35_39,26194.0,5330.0,29.0,16958.0,78.0,5330.0,29.0,64.7,20.4,20.4
E06000042,Milton Keynes,utla,2021-06-22,40_44,25223.0,7778.0,82.0,18268.0,36.0,7778.0,82.0,72.4,30.8,30.8
E06000042,Milton Keynes,utla,2021-06-22,45_49,22233.0,9724.0,203.0,17395.0,24.0,9724.0,203.0,78.2,43.7,43.7
E06000042,Milton Keynes,utla,2021-06-22,50_54,20906.0,15853.0,67.0,17482.0,16.0,15853.0,67.0,83.6,75.8,75.8
E06000042,Milton Keynes,utla,2021-06-22,55_59,18383.0,14682.0,37.0,15918.0,4.0,14682.0,37.0,86.6,79.9,79.9
E06000042,Milton Keynes,utla,2021-06-22,60_64,15469.0,13014.0,27.0,13753.0,6.0,13014.0,27.0,88.9,84.1,84.1
E06000042,Milton Keynes,utla,2021-06-22,65_69,12830.0,11375.0,10.0,11686.0,1.0,11375.0,10.0,91.1,88.7,88.7
E06000042,Milton Keynes,utla,2021-06-22,70_74,11525.0,10665.0,3.0,10840.0,0.0,10665.0,3.0,94.1,92.5,92.5
